,cik,ticker,name,date,shares,netincome,revenue,pe
12541,1308547,DLB,"DOLBY LABORATORIES, INC.",2018-09-28,103377000.0,41746000.0,1054600000.0,6.880364007571832
12542,1493594,MTSI,"MACOM Technology Solutions Holdings, Inc.",2018-09-28,64741000.0,-139977000.0,570398000.0,2.6162083327896255
12543,1314727,SONO,"SONOS, INC.",2018-09-29,,-15604000.0,1137008000.0,
12544,56978,KLIC,KULICKE & SOFFA INDUSTRIES INC,2018-09-29,69380000.0,56676000.0,889121000.0,2.0124485458326675
12545,1378992,BERY,"BERRY GLOBAL GROUP, INC.",2018-09-29,131400000.0,496000000.0,7869000000.0,0.7970163857986852
12546,779544,ARKR,ARK RESTAURANTS CORP.,2018-09-29,3439000.0,4655000.0,159990000.0,0.47934056738703185
12547,100493,TSN,"TYSON FOODS, INC.",2018-09-29,,2970000000.0,40052000000.0,
12548,1101396,DLA,"DELTA APPAREL, INC.",2018-09-29,7149000.0,1337000.0,395450000.0,0.33534946148879974
12549,1589526,BLBD,BLUE BIRD CORPORATION,2018-09-29,25259595.0,30820000.0,1024976000.0,0.5655817546181975
12550,785956,JJSF,J&J SNACK FOODS CORP,2018-09-29,18694000.0,103596000.0,1138265000.0,2.389581512213764
12551,897723,SANM,SANMINA CORPORATION,2018-09-29,69833000.0,-95533000.0,7110130000.0,0.30250591012001876
12552,67887,MOG-A,MOOG Inc.,2018-09-29,35661638.0,95240000.0,2709468000.0,1.0386024065155295
12553,12040,BDL,"FLANIGAN'S ENTERPRISES, INC.",2018-09-29,,3677000.0,113497000.0,
12554,887733,CENTA,CENTRAL GARDEN & PET CO,2018-09-29,51716000.0,123594000.0,2215362000.0,0.8480972295700767
12555,50493,IMKTA,"INGLES MARKETS, INC",2018-09-29,,97364628.0,4092804877.0,
12556,764401,IIIN,"Insteel Industries, Inc.",2018-09-29,19079000.0,36266000.0,453217000.0,1.6144134507040915
12557,320193,AAPL,Apple Inc.,2018-09-29,19821510000.0,59531000000.0,265595000000.0,4.247040059192301
12558,859737,HOLX,"HOLOGIC, INC",2018-09-29,275105000.0,-111300000.0,3217900000.0,3.3991653992496325
12559,1005210,SPH,SUBURBAN PROPANE PARTNERS LP,2018-09-29,61557000.0,76534000.0,1344413000.0,1.0347923022777465
12560,67887,MOG-B,MOOG Inc.,2018-09-29,35661638.0,95240000.0,2709468000.0,1.0771665593847874
12561,1744489,DIS,WALT DISNEY CO/,2018-09-29,1499000000.0,12598000000.0,59434000000.0,2.8252847691213203
12562,887733,CENT,CENTRAL GARDEN & PET CO,2018-09-29,51716000.0,123594000.0,2215362000.0,0.9267673813382087
12563,1024478,ROK,"ROCKWELL AUTOMATION, INC",2018-09-30,125400000.0,535500000.0,6666000000.0,3.404198146102452
12564,1368458,SBH,"SALLY BEAUTY HOLDINGS, INC.",2018-09-30,123190000.0,258047000.0,3932565000.0,0.4824143918808066
12565,50725,GFF,GRIFFON CORP,2018-09-30,41005000.0,125678000.0,1977918000.0,0.37834796488024275
12566,109177,SPB,"Spectrum Brands Holdings, Inc.",2018-09-30,36900000.0,768300000.0,3808700000.0,0.8414327575537764
12567,1057060,HZO,"MarineMax, Inc.",2018-09-30,22269378.0,39312000.0,1177371000.0,0.4255761395515942
12568,804328,QCOM,QUALCOMM INC/DE,2018-09-30,1463000000.0,-4964000000.0,22611000000.0,4.445744489875879
12569,928465,DIT,AMCON DISTRIBUTING CO,2018-09-30,660925.0,3614610.0,1322306658.0,0.042310383843269975
12570,1438731,ALJJ,"ALJ Regional Holdings, Inc.",2018-09-30,37856000.0,-7332000.0,369776000.0,0.19860846070631327
12571,1124941,BECN,"BEACON ROOFING SUPPLY, INC.",2018-09-30,68000000.0,98600000.0,6418311000.0,0.39285103581171416
12572,1674910,VVV,VALVOLINE INC,2018-09-30,197000000.0,166000000.0,2285000000.0,1.8553348315883778
12573,2969,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2018-09-30,219300000.0,1497800000.0,8930200000.0,4.083603449827431
12574,1728688,IIIV,"i3 Verticals, Inc.",2018-09-30,8812630.0,-6898000.0,323508000.0,0.5072244828438661
12575,825542,SMG,Scotts Miracle-Gro Co,2018-09-30,56200000.0,63700000.0,2663400000.0,1.5766554286263856
12576,854775,DGII,DIGI INTERNATIONAL INC.,2018-09-30,27083000.0,1631000.0,226893000.0,1.6054543103327459
12578,1616741,PATI,"PATRIOT TRANSPORTATION HOLDING, INC.",2018-09-30,3318.0,5119000.0,114065000.0,0.0005992267677702762
12579,1632790,ENR,"ENERGIZER HOLDINGS, INC.",2018-09-30,59800000.0,93500000.0,1797700000.0,2.1153040046307816
12580,16040,CBT,CABOT CORP,2018-09-30,61700000.0,-113000000.0,3242000000.0,1.2355224821171886
12581,794172,VIVO,MERIDIAN BIOSCIENCE INC,2018-09-30,42325000.0,23849000.0,213571000.0,3.111389148934766
12582,1718227,ROAD,"CONSTRUCTION PARTNERS, INC.",2018-09-30,45605845.0,50791000.0,680096000.0,0.8147540925880327
12583,108312,WWD,"WOODWARD, INC.",2018-09-30,61493000.0,180378000.0,2325873000.0,2.1298995817358066
12584,1118417,MODN,"Model N, Inc.",2018-09-30,,-28207000.0,154632000.0,
12585,1403161,V,VISA INC.,2018-09-30,,10301000000.0,20609000000.0,
12586,857005,PTC,PTC Inc.,2018-09-30,116390000.0,51987000.0,1241824000.0,9.366880398635614
12587,1140859,ABC,AMERISOURCEBERGEN CORP,2018-09-30,217872000.0,1658405000.0,167939635000.0,0.11672017809230699
12588,933974,AZTA,"Azenta, Inc.",2018-09-30,70489000.0,116575000.0,631560000.0,4.398586799740693
12590,1670541,ADNT,Adient plc,2018-09-30,93300000.0,-1685000000.0,17439000000.0,0.23160485609373824
12591,1048268,IESC,"IES Holdings, Inc.",2018-09-30,21196388.0,-14157000.0,876828000.0,0.46293095352135166
12592,46765,HP,"HELMERICH & PAYNE, INC.",2018-09-30,108851000.0,482672000.0,2487268000.0,2.86955810020525
12593,80420,POWL,"Powell Industries, Inc.",2018-09-30,11507000.0,-7152000.0,448716000.0,1.0039737106728723
12594,1350593,MWA,"MUELLER WATER PRODUCTS, INC.",2018-09-30,158200000.0,105600000.0,916000000.0,1.9982248381235717
12595,1002517,NUAN,"NUANCE COMMUNICATIONS, INC.",2018-09-30,291318000.0,-159928000.0,1567600000.0,2.623791367272146
12596,882184,DHI,"D.R. Horton, Inc.",2018-09-30,376600000.0,1460300000.0,16068000000.0,1.0432203987981954
12597,915840,BZH,"BEAZER HOMES USA, INC.",2018-09-30,32141000.0,-45375000.0,2107133000.0,0.19539640994987043
12598,810332,MESA,"MESA AIR GROUP, INC.",2018-09-30,24826000.0,33255000.0,681595000.0,0.5022785364519448
12599,1062579,DOX,AMDOCS LIMITED,2018-09-30,141357000.0,354396000.0,3974837000.0,2.3215504906100723
12601,720500,ASYS,AMTECH SYSTEMS INC,2018-09-30,14833000.0,5305000.0,100053000.0,0.8139002988915448
12602,40570,JOB,GEE GROUP INC.,2018-09-30,,-7564000.0,165284000.0,
12603,866706,ESE,ESCO TECHNOLOGIES INC.,2018-09-30,25874000.0,92136000.0,771582000.0,2.2685549163673993
12604,1261654,UTI,"UNIVERSAL TECHNICAL INSTITUTE, INC.",2018-09-30,25115000.0,-32682000.0,316965000.0,0.2155215898239424
12605,1615063,INSE,"Inspired Entertainment, Inc.",2018-09-30,20754549.0,13300000.0,141400000.0,1.0421308056626024
12606,833444,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,2018-09-30,925700000.0,2162000000.0,23400000000.0,1.4941747616987962
12607,1002590,SGU,"STAR GROUP, L.P.",2018-09-30,,55505000.0,1677837000.0,
12608,1666138,ATKR,Atkore Inc.,2018-09-30,51791000.0,136645000.0,1835139000.0,0.7727139669176357
12609,1732845,WRK,WestRock Company,2018-09-30,255500000.0,1906100000.0,16285100000.0,0.8641605189918682
12610,32604,EMR,EMERSON ELECTRIC CO,2018-09-30,632000000.0,2203000000.0,17408000000.0,2.785694055697497
12611,1530950,POST,"Post Holdings, Inc.",2018-09-30,66600000.0,467300000.0,6257200000.0,0.6774934555177592
12612,1644378,RMR,RMR GROUP INC.,2018-09-30,16077000.0,96041000.0,404979000.0,3.7495094830519355
12613,70145,NFG,NATIONAL FUEL GAS CO,2018-09-30,85830597.0,391521000.0,1592668000.0,2.9925715507791475
12614,38777,BEN,"FRANKLIN RESOURCES, INC.",2018-09-30,537400000.0,764400000.0,6319100000.0,2.699288803310424
12615,90168,SIF,"SIFCO Industries, Inc.",2018-09-30,5523000.0,-7170000.0,111212000.0,0.25327572090498934
12616,63296,MATW,MATTHEWS INTERNATIONAL CORP,2018-09-30,31674000.0,107371000.0,1602580000.0,1.0257713489065685
12617,935419,RICK,"RCI HOSPITALITY HOLDINGS, INC.",2018-09-30,9719000.0,20879000.0,165748000.0,1.9016046828076563
12618,807882,JACK,JACK IN THE BOX INC /NEW/,2018-09-30,28499000.0,121371000.0,869690000.0,2.970195520939175
12620,720005,RJF,"RAYMOND JAMES FINANCIAL, INC.",2018-09-30,145300000.0,857000000.0,7476000000.0,1.2055209925239772
12621,1096752,EPC,EDGEWELL PERSONAL CARE COMPANY,2018-09-30,54400000.0,103300000.0,2234400000.0,1.3748514439698576
12622,868857,ACM,AECOM,2018-09-30,159101000.0,136468000.0,13878316000.0,0.3856489175554481
12623,814547,FICO,FAIR ISAAC CORP,2018-09-30,29711000.0,126482000.0,1032475000.0,6.6467920802546425
12624,1045742,LIVE,LIVE VENTURES Inc,2018-09-30,1965595.0,5923000.0,199633000.0,0.10210345947341123
12625,1532981,EMWP,EROS STX GLOBAL CORP,2018-09-30,,-193195000.0,448846000.0,
12626,10795,BDX,"BECTON, DICKINSON AND COMPANY",2018-09-30,258354000.0,311000000.0,15983000000.0,4.129702540992116
12628,1048695,FFIV,"F5, Inc.",2018-09-30,61262000.0,453689000.0,2161407000.0,5.360336642228484
12629,1604643,AQUA,EVOQUA WATER TECHNOLOGIES CORP.,2018-09-30,113944000.0,6135000.0,1339541000.0,1.6485009599365676
12630,829224,SBUX,Starbucks Corporation,2018-09-30,1382700000.0,4518300000.0,24719500000.0,2.9897577238583457
12631,1177648,ENTA,"ENANTA PHARMACEUTICALS, INC",2018-09-30,19255000.0,71956000.0,206625000.0,8.473597850580324
12632,1032220,MMS,"Maximus, Inc.",2018-09-30,65501000.0,220751000.0,2392236000.0,1.8208138745508387
12634,1674862,ASH,ASHLAND GLOBAL HOLDINGS INC.,2018-09-30,63000000.0,114000000.0,2589000000.0,2.048899114615395
12635,913760,SNEX,StoneX Group Inc.,2018-09-30,18549011.0,55500000.0,27622700000.0,0.03744358162765048
12636,58361,LEE,"LEE ENTERPRISES, INCORPORATED",2018-09-30,54702000.0,45766000.0,543955000.0,2.8660587732441103
12638,1357971,ESOA,Energy Services of America Corporation,2018-09-30,14234571.0,2509023.0,135482771.0,0.11872406390421611
12639,876523,EZPW,"EZCORP, Inc.",2018-09-30,54456000.0,37282000.0,812156000.0,0.7442678755969488
12640,1260221,TDG,TransDigm Group Incorporated,2018-09-30,52300000.0,957000000.0,3811000000.0,4.8032012595119395
12641,731802,ATO,ATMOS ENERGY CORP,2018-09-30,111012000.0,603064000.0,3115546000.0,3.2863058778974574
12642,1547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",2018-09-30,22361898.0,12661000.0,849042000.0,0.5112166851202239
12643,1113256,MTOR,"MERITOR, INC.",2018-09-30,87500000.0,117000000.0,4178000000.0,0.45362613371195776
12644,884614,UGI,UGI Corp,2018-09-30,173908000.0,719000000.0,7651000000.0,1.228561922274046
12645,1376986,TVE,TENNESSEE VALLEY AUTHORITY,2018-09-30,,1119000000.0,11233000000.0,
12646,1376986,TVC,TENNESSEE VALLEY AUTHORITY,2018-09-30,,1119000000.0,11233000000.0,
12648,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2018-09-30,12419564.0,-21751000.0,435326000.0,1.1240560879679844
12649,315189,DE,DEERE & CO,2018-10-28,322600000.0,2368000000.0,37358000000.0,1.2417656454975392
12650,6951,AMAT,APPLIED MATERIALS INC /DE,2018-10-28,1013000000.0,3038000000.0,16705000000.0,2.6087554901954264
12651,315374,HURC,"Hurco Companies, Inc.",2018-10-31,6700000.0,21490000.0,300671000.0,1.0049854817279062
12652,1029800,UBP-PH,URSTADT BIDDLE PROPERTIES INC,2018-10-31,,37467000.0,134722000.0,
12653,1687221,REVG,"REV Group, Inc.",2018-10-31,63966977.0,13000000.0,2381300000.0,0.4217366676602139
12654,711404,COO,"COOPER COMPANIES, INC.",2018-10-31,49100000.0,139900000.0,2532800000.0,5.372735589196693
12655,1423221,NX,QUANEX BUILDING PRODUCTS CORPORATION,2018-10-31,34701000.0,26553000.0,889785000.0,0.7097874503107626
12656,794170,TOL,"TOLL BROTHERS, INC.",2018-10-31,151984000.0,748151000.0,7143258000.0,0.7027649476573093
12657,1029800,UBA,URSTADT BIDDLE PROPERTIES INC,2018-10-31,,37467000.0,134722000.0,
12658,810136,PLAB,"PHOTRONICS, INC.",2018-10-31,68829000.0,42055000.0,535276000.0,1.2665721539097212
12660,1029800,UBP,URSTADT BIDDLE PROPERTIES INC,2018-10-31,,37467000.0,134722000.0,
12661,737758,TTC,THE TORO COMPANY,2018-10-31,106369000.0,271939000.0,2618650000.0,2.4359685562579845
12662,1133470,CVGW,"CALAVO GROWERS, INC.",2018-10-31,17477000.0,32281000.0,1088758000.0,1.5506459409090123
12663,72331,NDSN,NORDSON CORPORATION,2018-10-31,57970000.0,377375000.0,2254668000.0,3.571271977151048
12664,47217,HPQ,HP INC.,2018-10-31,1615000000.0,5327000000.0,58472000000.0,0.71176889347531
12665,46619,HEI,HEICO CORPORATION,2018-10-31,132543000.0,259233000.0,1777721000.0,6.904799634418352
12666,771497,ABM,ABM Industries Incorporated,2018-10-31,66100000.0,97800000.0,6442200000.0,0.33090015833100495
12667,357294,HOV,"HOVNANIAN ENTERPRISES, INC.",2018-10-31,5941000.0,4520000.0,1991233000.0,0.11934314065707027
12668,1342423,LMNR,Limoneira Company,2018-10-31,15581000.0,20188000.0,129392000.0,3.1440886570258413
12669,357294,HOVVB,"HOVNANIAN ENTERPRISES, INC.",2018-10-31,5941000.0,4520000.0,1991233000.0,0.13426103323920405
12670,1645590,HPE,HEWLETT PACKARD ENTERPRISE CO,2018-10-31,1529000000.0,1908000000.0,30852000000.0,0.8083102937710976
12671,357294,HOVNP,"HOVNANIAN ENTERPRISES, INC.",2018-10-31,5941000.0,4520000.0,1991233000.0,0.016409681840347162
12672,46619,HEI-A,HEICO CORPORATION,2018-10-31,132543000.0,259233000.0,1777721000.0,5.629115311120249
12673,883241,SNPS,SYNOPSYS INC,2018-10-31,149036000.0,432518000.0,3121058000.0,4.708800685845747
12674,936395,CIEN,Ciena Corp,2018-11-03,143738000.0,-344690000.0,3094286000.0,1.4511829504774227
12675,6281,ADI,"Analog Devices, Inc.",2018-11-03,370430000.0,1506980000.0,6200942000.0,5.523347494761475
12677,1730168,AVGO,Broadcom Inc.,2018-11-04,418000000.0,12259000000.0,20848000000.0,4.946908011037572
12678,10329,BSET,"BASSETT FURNITURE INDUSTRIES, INCORPORATED",2018-11-24,10651351.0,8218000.0,456855000.0,0.4954333623359709
12680,51548,ISCB,INTERNATIONAL SPEEDWAY CORP,2018-11-30,44068713.0,225284000.0,677082000.0,2.9326226201952443
12681,876167,PRGS,PROGRESS SOFTWARE CORP /MA,2018-11-30,45561000.0,49670000.0,378981000.0,4.242554987485761
12682,796343,ADBE,ADOBE INC.,2018-11-30,490600000.0,2591000000.0,9030000000.0,14.666387152687657
12683,795266,KBH,KB HOME,2018-11-30,87773000.0,170365000.0,4547002000.0,0.4615464027961508
12684,63754,MKC,MCCORMICK & CO INC,2018-11-30,263100000.0,933400000.0,5302800000.0,3.2684077279927584
12685,1177394,SNX,TD SYNNEX CORPORATION,2018-11-30,41215000.0,299981000.0,20053764000.0,0.08703878170257218
12686,920760,LEN,LENNAR CORP /NEW/,2018-11-30,307968000.0,1695831000.0,20571631000.0,0.6989735280139096
12687,96223,JEF,Jefferies Financial Group Inc.,2018-11-30,347261000.0,1022318000.0,5009728000.0,1.4252890712853
12688,815097,CCL,Carnival Corporation,2018-11-30,709000000.0,3152000000.0,18881000000.0,2.394625831500156
12689,39368,FUL,H.B. Fuller Company,2018-12-01,50591000.0,171208000.0,3041002000.0,0.7396495673736999
12690,1289460,TXRH,"TEXAS ROADHOUSE, INC.",2018-12-25,71467000.0,158225000.0,2457449000.0,1.7582846091902649
12691,1620533,SHAK,SHAKE SHACK INC.,2018-12-26,28299000.0,15179000.0,459310000.0,3.2586577534294072
12692,1606366,LOCO,"El Pollo Loco Holdings, Inc.",2018-12-26,38574553.0,-8994000.0,435828000.0,1.1072433777981554
12693,852772,DENN,DENNY’S CORPORATION,2018-12-26,63364000.0,43693000.0,630179000.0,1.7445288151008647
12694,1377630,NCMI,"NATIONAL CINEMEDIA, INC.",2018-12-27,76859087.0,29800000.0,441400000.0,1.5584250430228648
12695,62234,MCS,MARCUS CORP,2018-12-27,28105000.0,53391000.0,707120000.0,1.5508783698176378
12696,1507079,FND,"Floor & Decor Holdings, Inc.",2018-12-27,96770000.0,116187000.0,1709848000.0,1.4477173366387155
12697,1517175,CHEF,"CHEFS’ WAREHOUSE, INC.",2018-12-28,28703265.0,20402000.0,1444609000.0,0.6682021450845139
12698,1114483,ITGR,INTEGER HOLDINGS CORPORATION,2018-12-28,32136000.0,167964000.0,1215012000.0,1.9696661096586006
12699,1336920,LDOS,"Leidos Holdings, Inc.",2018-12-28,151000000.0,581000000.0,10194000000.0,0.9595624696560553
12700,1424929,FOXF,Fox Factory Holding Corp.,2018-12-28,37805000.0,84040000.0,619225000.0,3.280330465814921
12701,939767,EXEL,"EXELIXIS, INC.",2018-12-28,297892000.0,690070000.0,853826000.0,4.839114768007728
12702,1047340,FDP,FRESH DEL MONTE PRODUCE INC.,2018-12-28,48625175.0,-21900000.0,4493900000.0,0.3573932376984572
12703,851520,EXPO,"EXPONENT, INC.",2018-12-28,52906000.0,72254000.0,379523000.0,7.034189526229268
12704,864749,TRMB,TRIMBLE INC.,2018-12-28,250000000.0,282800000.0,3132000000.0,2.9837165603540257
12705,1652535,ICHR,"ICHOR HOLDINGS, LTD.",2018-12-28,24706542.0,57883000.0,823611000.0,0.532461466031901
12706,1275014,UCTT,"Ultra Clean Holdings, Inc.",2018-12-28,38.4,36600000.0,1096500000.0,3.684158847041724e-07
12707,1057379,HCKT,"Hackett Group, Inc.",2018-12-28,29378643.0,23909000.0,285887000.0,2.103561204382454
12708,42888,GGG,GRACO INC.,2018-12-28,,341054000.0,1653292000.0,
12709,718937,STAA,STAAR Surgical Co,2018-12-28,42587000.0,4968000.0,123954000.0,13.780633105773449
12710,1278027,BGS,"B&G FOODS, INC.",2018-12-29,66144703.0,172435000.0,1700764000.0,1.0127261199539055
12711,1158449,AAP,"ADVANCE AUTO PARTS, INC.",2018-12-29,73728000.0,423847000.0,9580554000.0,1.2294471567093093
12712,351834,STKL,SUNOPTA INC.,2018-12-29,87082000.0,-109205000.0,783972000.0,0.8241983727018686
12713,48287,HNI,HNI Corporation,2018-12-29,43639000.0,93377000.0,2257895000.0,0.7323111497057516
12714,1670592,YETI,"YETI Holdings, Inc.",2018-12-29,81777000.0,57763000.0,778833000.0,1.672640521082645
12715,1060822,CRI,"Carter’s, Inc.",2018-12-29,46160935.0,282068000.0,3462269000.0,1.2796598693686694
12716,77476,PEP,"PepsiCo, Inc.",2018-12-29,1415000000.0,12515000000.0,64661000000.0,2.459252039306327
12717,855658,LSCC,Lattice Semiconductor Corporation,2018-12-29,126564000.0,-26322000.0,398799000.0,1.907350993779324
12718,1121788,GRMN,GARMIN LTD.,2018-12-29,188635000.0,694080000.0,3347444000.0,3.7282452793241654
12719,50863,INTC,INTEL CORP,2018-12-29,4611000000.0,21053000000.0,70848000000.0,3.0510908554239973
12720,1710155,EYE,"National Vision Holdings, Inc.",2018-12-29,75899000.0,23653000.0,1536854000.0,2.046060063716226
12721,55067,K,KELLOGG COMPANY,2018-12-29,347000000.0,1336000000.0,13547000000.0,1.6772393271466715
12722,1159167,IRBT,iROBOT CORPORATION,2018-12-29,27692000.0,87992000.0,1092584000.0,2.2347056055135655
12723,82811,RRX,Regal Rexnord Corp,2018-12-29,43600000.0,231200000.0,3645600000.0,0.857504900960983
12724,853816,LSTR,LANDSTAR SYSTEM INC,2018-12-29,41273000.0,255281000.0,4615144000.0,0.895099788620628
12725,1000228,HSIC,HENRY SCHEIN INC,2018-12-29,152656000.0,535881000.0,13201995000.0,0.7527351772321212
12726,877422,SPTN,SPARTANNASH COMPANY,2018-12-29,35217000.0,33572000.0,8064552000.0,0.07794896274885689
12728,1718512,GTES,Gates Industrial Corporation plc,2018-12-29,,245300000.0,3347600000.0,
12729,105319,WW,"WW INTERNATIONAL, INC.",2018-12-29,66280000.0,223749000.0,1514121000.0,2.893499197795121
12730,110471,WWW,WOLVERINE WORLD WIDE INC /DE/,2018-12-29,93000000.0,200100000.0,2239200000.0,1.4607046399213621
12731,1008654,TUP,TUPPERWARE BRANDS CORPORATION,2018-12-29,49900000.0,155900000.0,2069700000.0,0.8462530433679483
12732,105418,WMK,"WEIS MARKETS, INC",2018-12-29,,62738000.0,3509270000.0,
12733,916540,DAR,DARLING INGREDIENTS INC.,2018-12-29,164789000.0,101496000.0,3387726000.0,1.0049634223237636
12734,1024795,HLIO,"HELIOS TECHNOLOGIES, INC.",2018-12-29,,46730000.0,508045000.0,
12735,769520,MIDD,THE MIDDLEBY CORPORATION,2018-12-29,55576000.0,317152000.0,2722931000.0,2.2920834092397095
12736,1128928,FLO,"FLOWERS FOODS, INC",2018-12-29,211016000.0,157160000.0,3951852000.0,1.0310909536352317
12737,1636222,WING,WINGSTOP INC.,2018-12-29,29231000.0,21719000.0,153181000.0,11.949557639510928
12738,1499717,STAF,"STAFFING 360 SOLUTIONS, INC.",2018-12-29,,-6501000.0,260926000.0,
12739,884713,PRMW,PRIMO WATER CORP,2018-12-29,139097000.0,382900000.0,2372900000.0,0.8816295986741416
12740,827187,SNBR,SLEEP NUMBER CORP,2018-12-29,35256000.0,69539000.0,1531575000.0,0.8372170362812982
12742,93556,SWK,"STANLEY BLACK & DECKER, INC.",2018-12-29,148919000.0,605200000.0,13982400000.0,1.2409916309137778
12743,91440,SNA,Snap-on Inc,2018-12-29,56300000.0,679900000.0,4070400000.0,2.1292310675734996
12744,1403431,HCCI,"HERITAGE-CRYSTAL CLEAN, INC.",2018-12-29,23026000.0,14728000.0,410183000.0,1.290564783839815
12745,29332,DXYN,"THE DIXIE GROUP, INC.",2018-12-29,15764000.0,-21384000.0,405033000.0,0.04865035688450077
12746,1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",2018-12-29,47947000.0,226373000.0,2266096000.0,2.5775181304621415
12747,813672,CDNS,"CADENCE DESIGN SYSTEMS, INC.",2018-12-29,273729000.0,345777000.0,2138022000.0,5.706256271668177
12748,800240,ODP,ODP Corp,2018-12-29,55000000.0,104000000.0,11015000000.0,0.12782569414260872
12749,1301787,BXC,BlueLinx Holdings Inc.,2018-12-29,9230000.0,-17656000.0,2862850000.0,0.07592660913357976
12750,1053706,CRAI,"CRA International, Inc.",2018-12-29,8107000.0,22492000.0,417648000.0,0.8181771787972175
12751,868780,DORM,"Dorman Products, Inc.",2018-12-29,33097000.0,133602000.0,973705000.0,2.685612213866438
12753,31107,EML,The Eastern Company,2018-12-29,6258277.0,14505937.0,234275463.0,0.7559871275350486
12754,33488,ESCA,ESCALADE INC,2018-12-29,14422000.0,20442000.0,175780000.0,0.9599351305565014
12755,8818,AVY,AVERY DENNISON CORPORATION,2018-12-29,87300000.0,467400000.0,7159000000.0,1.1062796628813218
