,cik,entityName,date,NetIncomeLoss,Revenues,ticker,close
9624,742112,INVACARE CORPORATION,2016-12-31,-42856000.0,1047474000.0,IVC,11.5
10911,742112,INVACARE CORPORATION,2017-12-31,-76541000.0,966497000.0,IVC,17.549999237060547
14393,742112,INVACARE CORPORATION,2018-12-31,-43922000.0,972347000.0,IVC,5.5
17244,742112,INVACARE CORPORATION,2019-12-31,-53327000.0,927964000.0,IVC,8.729999542236328
19303,742112,INVACARE CORPORATION,2020-12-31,-28280000.0,850689000.0,IVC,8.529999732971191
23497,742112,INVACARE CORPORATION,2021-12-31,-45563000.0,872457000.0,IVC,2.740000009536743
122,1307748,INVENTRUST PROPERTIES CORP.,2009-12-31,-397960000.0,1058574000.0,IVT,
1221,1307748,INVENTRUST PROPERTIES CORP.,2010-12-31,-176431000.0,1094696000.0,IVT,
2031,1307748,INVENTRUST PROPERTIES CORP.,2011-12-31,-316253000.0,920385000.0,IVT,
3611,1307748,INVENTRUST PROPERTIES CORP.,2012-12-31,-69338000.0,909661000.0,IVT,
5081,1307748,INVENTRUST PROPERTIES CORP.,2013-12-31,244048000.0,456285000.0,IVT,
5999,1307748,INVENTRUST PROPERTIES CORP.,2014-12-31,486642000.0,282709000.0,IVT,61.0
6839,1307748,INVENTRUST PROPERTIES CORP.,2015-12-31,3464000.0,257628000.0,IVT,26.100000381469727
8253,1307748,INVENTRUST PROPERTIES CORP.,2016-12-31,252722000.0,242693000.0,IVT,20.600000381469727
12102,1307748,INVENTRUST PROPERTIES CORP.,2017-12-31,61793000.0,251809000.0,IVT,15.0
13571,1307748,INVENTRUST PROPERTIES CORP.,2018-12-31,83849000.0,242674000.0,IVT,15.5
16445,1307748,INVENTRUST PROPERTIES CORP.,2019-12-31,38399000.0,226490000.0,IVT,15.5
19645,1307748,INVENTRUST PROPERTIES CORP.,2020-12-31,-10174000.0,197833000.0,IVT,11.0
21453,1307748,INVENTRUST PROPERTIES CORP.,2021-12-31,-5360000.0,211979000.0,IVT,24.09000015258789
602,914208,Invesco Ltd.,2009-12-31,322500000.0,2627300000.0,IVZ,23.489999771118164
1272,914208,Invesco Ltd.,2010-12-31,465700000.0,3487700000.0,IVZ,21.739999771118164
2362,914208,Invesco Ltd.,2011-12-31,729700000.0,4092200000.0,IVZ,20.25
3872,914208,Invesco Ltd.,2012-12-31,677100000.0,4050400000.0,IVZ,24.989999771118164
4229,914208,Invesco Ltd.,2013-12-31,940300000.0,4644600000.0,IVZ,34.849998474121094
6066,914208,Invesco Ltd.,2014-12-31,988100000.0,5147100000.0,IVZ,40.36000061035156
7089,914208,Invesco Ltd.,2015-12-31,968100000.0,5122900000.0,IVZ,33.689998626708984
9239,914208,Invesco Ltd.,2016-12-31,854200000.0,4734400000.0,IVZ,28.09000015258789
11329,914208,Invesco Ltd.,2017-12-31,1127300000.0,5160300000.0,IVZ,36.16999816894531
14262,914208,Invesco Ltd.,2018-12-31,882800000.0,5314100000.0,IVZ,20.350000381469727
15978,914208,Invesco Ltd.,2019-12-31,564700000.0,6117400000.0,IVZ,17.559999465942383
19968,914208,Invesco Ltd.,2020-12-31,524800000.0,6145600000.0,IVZ,16.229999542236328
22152,914208,Invesco Ltd.,2021-12-31,1393000000.0,6894500000.0,IVZ,22.32999992370605
811,1070304,ORIX Corporation,2010-03-31,406000000.0,10026000000.0,IX,38.52999877929688
1780,1070304,ORIX Corporation,2011-03-31,809000000.0,11667000000.0,IX,56.119998931884766
2840,1070304,ORIX Corporation,2012-03-31,1048000000.0,11837000000.0,IX,47.709999084472656
43,52988,Jacobs Engineering Group Inc.,2009-10-02,399854000.0,11467376000.0,J,45.95000076293945
906,52988,Jacobs Engineering Group Inc.,2010-10-01,245974000.0,9915517000.0,J,38.70000076293945
1855,52988,Jacobs Engineering Group Inc.,2011-09-30,331029000.0,10381664000.0,J,39.13999938964844
2935,52988,Jacobs Engineering Group Inc.,2012-09-28,378954000.0,10893778000.0,J,38.56999969482422
4081,52988,Jacobs Engineering Group Inc.,2013-09-27,423093000.0,11818376000.0,J,59.20000076293945
5251,52988,Jacobs Engineering Group Inc.,2014-09-26,328108000.0,12695157000.0,J,50.810001373291016
6498,52988,Jacobs Engineering Group Inc.,2015-10-02,302971000.0,12114832000.0,J,40.40999984741211
7850,52988,Jacobs Engineering Group Inc.,2016-09-30,210463000.0,10964157000.0,J,52.68999862670898
10029,52988,Jacobs Engineering Group Inc.,2017-09-29,293727000.0,10022788000.0,J,52.720001220703125
12539,52988,Jacobs Engineering Group Inc.,2018-09-28,163431000.0,14984646000.0,J,72.69000244140625
22,807882,JACK IN THE BOX INC /NEW/,2009-09-27,118408000.0,2471096000.0,JACK,20.38999938964844
909,807882,JACK IN THE BOX INC /NEW/,2010-10-03,70210000.0,1899554000.0,JACK,21.440000534057617
1882,807882,JACK IN THE BOX INC /NEW/,2011-10-02,80600000.0,1632825000.0,JACK,20.770000457763672
2939,807882,JACK IN THE BOX INC /NEW/,2012-09-30,57651000.0,1509295000.0,JACK,26.989999771118164
4089,807882,JACK IN THE BOX INC /NEW/,2013-09-29,51152000.0,1489867000.0,JACK,40.09000015258789
5256,807882,JACK IN THE BOX INC /NEW/,2014-09-28,88950000.0,1484131000.0,JACK,57.18999862670898
6469,807882,JACK IN THE BOX INC /NEW/,2015-09-27,108812000.0,1540317000.0,JACK,95.0
7865,807882,JACK IN THE BOX INC /NEW/,2016-10-02,124073000.0,1162258000.0,JACK,99.45999908447266
10132,807882,JACK IN THE BOX INC /NEW/,2017-10-01,135332000.0,1097291000.0,JACK,93.62000274658205
12618,807882,JACK IN THE BOX INC /NEW/,2018-09-30,121371000.0,869690000.0,JACK,90.63999938964844
15204,807882,JACK IN THE BOX INC /NEW/,2019-09-29,94437000.0,950107000.0,JACK,85.31999969482422
18072,807882,JACK IN THE BOX INC /NEW/,2020-09-27,89764000.0,1021506000.0,JACK,82.11000061035156
21116,807882,JACK IN THE BOX INC /NEW/,2021-10-03,165755000.0,1143670000.0,JACK,105.95999908447266
2692,1009829,"JAKKS PACIFIC, INC.",2011-12-31,8472000.0,383796000.0,JAKK,190.8999938964844
3593,1009829,"JAKKS PACIFIC, INC.",2012-12-31,-104800000.0,312171000.0,JAKK,124.8000030517578
4355,1009829,"JAKKS PACIFIC, INC.",2013-12-31,-53906000.0,302067000.0,JAKK,64.5999984741211
5858,1009829,"JAKKS PACIFIC, INC.",2014-12-31,21509000.0,383960000.0,JAKK,73.5999984741211
6606,1009829,"JAKKS PACIFIC, INC.",2015-12-31,23254000.0,331249000.0,JAKK,82.30000305175781
10664,1009829,"JAKKS PACIFIC, INC.",2017-12-31,-83085000.0,613111000.0,JAKK,24.5
14531,1009829,"JAKKS PACIFIC, INC.",2018-12-31,-42368000.0,567810000.0,JAKK,23.0
16192,1009829,"JAKKS PACIFIC, INC.",2019-12-31,-55548000.0,598649000.0,JAKK,10.100000381469728
19917,1009829,"JAKKS PACIFIC, INC.",2020-12-31,-14274000.0,515872000.0,JAKK,5.119999885559082
23099,1009829,"JAKKS PACIFIC, INC.",2021-12-31,-6008000.0,621116000.0,JAKK,10.699999809265137
13968,1721947,JAMF HOLDING CORP.,2018-12-31,-37579000.0,147384000.0,JAMF,
16173,1721947,JAMF HOLDING CORP.,2019-12-31,-34345000.0,203965000.0,JAMF,
18334,1721947,JAMF HOLDING CORP.,2020-12-31,-24082000.0,269132000.0,JAMF,31.700000762939453
21300,1721947,JAMF HOLDING CORP.,2021-12-31,-75189000.0,366388000.0,JAMF,32.22999954223633
21071,1133062,JANEL CORP,2021-09-30,5203000.0,146419000.0,JANL,23.0
651,1232524,Jazz Pharmaceuticals plc,2009-12-31,-6836000.0,128449000.0,JAZZ,7.880000114440918
1703,1232524,Jazz Pharmaceuticals plc,2010-12-31,32778000.0,173781000.0,JAZZ,16.649999618530273
1953,1232524,Jazz Pharmaceuticals plc,2011-12-31,124984000.0,272277000.0,JAZZ,
3345,1232524,Jazz Pharmaceuticals plc,2012-12-31,288586000.0,585979000.0,JAZZ,53.880001068115234
4869,1232524,Jazz Pharmaceuticals plc,2013-12-31,216312000.0,872423000.0,JAZZ,116.91999816894533
5512,1232524,Jazz Pharmaceuticals plc,2014-12-31,58387000.0,1172875000.0,JAZZ,177.08999633789062
7234,1232524,Jazz Pharmaceuticals plc,2015-12-31,329535000.0,1324803000.0,JAZZ,146.58999633789062
8580,1232524,Jazz Pharmaceuticals plc,2016-12-31,396831000.0,1487973000.0,JAZZ,103.62999725341795
10373,1232524,Jazz Pharmaceuticals plc,2017-12-31,487848000.0,1618693000.0,JAZZ,139.74000549316406
13282,1232524,Jazz Pharmaceuticals plc,2018-12-31,447098000.0,1890922000.0,JAZZ,151.1999969482422
17622,1232524,Jazz Pharmaceuticals plc,2019-12-31,523367000.0,2161761000.0,JAZZ,151.1199951171875
19541,1232524,Jazz Pharmaceuticals plc,2020-12-31,238616000.0,2363567000.0,JAZZ,140.7100067138672
21739,1232524,Jazz Pharmaceuticals plc,2021-12-31,-329668000.0,3094238000.0,JAZZ,119.87000274658205
7160,1689796,JBG SMITH PROPERTIES,2015-12-31,49628000.0,470607000.0,JBGS,
9011,1689796,JBG SMITH PROPERTIES,2016-12-31,61974000.0,478519000.0,JBGS,
11374,1689796,JBG SMITH PROPERTIES,2017-12-31,-71753000.0,543013000.0,JBGS,33.310001373291016
14272,1689796,JBG SMITH PROPERTIES,2018-12-31,39924000.0,644182000.0,JBGS,40.06999969482422
17214,1689796,JBG SMITH PROPERTIES,2019-12-31,65571000.0,647770000.0,JBGS,39.880001068115234
19642,1689796,JBG SMITH PROPERTIES,2020-12-31,-62303000.0,602723000.0,JBGS,30.739999771118164
22523,1689796,JBG SMITH PROPERTIES,2021-12-31,-79257000.0,634362000.0,JBGS,27.790000915527344
262,728535,HUNT J B TRANSPORT SERVICES INC,2009-12-31,136435000.0,3203321000.0,JBHT,31.86000061035156
1592,728535,HUNT J B TRANSPORT SERVICES INC,2010-12-31,199617000.0,3793485000.0,JBHT,36.5
2675,728535,HUNT J B TRANSPORT SERVICES INC,2011-12-31,257006000.0,4526842000.0,JBHT,
3713,728535,HUNT J B TRANSPORT SERVICES INC,2012-12-31,310354000.0,5054980000.0,JBHT,59.45000076293945
4980,728535,HUNT J B TRANSPORT SERVICES INC,2013-12-31,342382000.0,5584571000.0,JBHT,75.19000244140625
5751,728535,HUNT J B TRANSPORT SERVICES INC,2014-12-31,374792000.0,6165441000.0,JBHT,82.52999877929688
6920,728535,HUNT J B TRANSPORT SERVICES INC,2015-12-31,427235000.0,6187646000.0,JBHT,78.23999786376953
8155,728535,HUNT J B TRANSPORT SERVICES INC,2016-12-31,432090000.0,6555459000.0,JBHT,95.37000274658205
10528,728535,HUNT J B TRANSPORT SERVICES INC,2017-12-31,686263000.0,7189568000.0,JBHT,111.13999938964844
18227,1839839,"JANUS INTERNATIONAL GROUP, INC.",2020-12-26,56837000.0,548973000.0,JBI,9.960000038146973
23592,1839839,"JANUS INTERNATIONAL GROUP, INC.",2022-01-01,43801000.0,750150000.0,JBI,12.729999542236328
7772,898293,JABIL INC,2016-08-31,254095000.0,18353086000.0,JBL,20.350000381469727
10014,898293,JABIL INC,2017-08-31,129090000.0,19063121000.0,JBL,30.5
12529,898293,JABIL INC,2018-08-31,86330000.0,22095416000.0,JBL,27.65999984741211
15154,898293,JABIL INC,2019-08-31,287000000.0,25282320000.0,JBL,30.8799991607666
18057,898293,JABIL INC,2020-08-31,54000000.0,27266000000.0,JBL,34.86000061035156
20981,898293,JABIL INC,2021-08-31,696000000.0,29285000000.0,JBL,59.540000915527344
9671,1158463,JETBLUE AIRWAYS CORP,2016-12-31,727000000.0,6584000000.0,JBLU,20.09000015258789
10760,1158463,JETBLUE AIRWAYS CORP,2017-12-31,1140000000.0,7012000000.0,JBLU,21.46999931335449
14379,1158463,JETBLUE AIRWAYS CORP,2018-12-31,189000000.0,7658000000.0,JBLU,19.520000457763672
15781,1158463,JETBLUE AIRWAYS CORP,2019-12-31,569000000.0,8094000000.0,JBLU,19.270000457763672
20473,1158463,JETBLUE AIRWAYS CORP,2020-12-31,-1354000000.0,2957000000.0,JBLU,15.09000015258789
22675,1158463,JETBLUE AIRWAYS CORP,2021-12-31,-182000000.0,6037000000.0,JBLU,13.420000076293944
9904,880117,SANFILIPPO JOHN B & SON INC,2017-06-29,36125000.0,846635000.0,JBSS,64.7699966430664
12408,880117,SANFILIPPO JOHN B & SON INC,2018-06-28,32500000.0,888931000.0,JBSS,56.88999938964844
15042,880117,SANFILIPPO JOHN B & SON INC,2019-06-27,39466000.0,876201000.0,JBSS,72.11000061035156
17921,880117,SANFILIPPO JOHN B & SON INC,2020-06-25,54110000.0,880092000.0,JBSS,82.12999725341797
20850,880117,SANFILIPPO JOHN B & SON INC,2021-06-24,59741000.0,858482000.0,JBSS,87.9000015258789
23922,880117,SANFILIPPO JOHN B & SON INC,2022-06-30,61787000.0,955868000.0,JBSS,77.63999938964844
587,1433660,John Bean Technologies Corporation,2009-12-31,32800000.0,841600000.0,JBT,17.010000228881836
1068,1433660,John Bean Technologies Corporation,2010-12-31,37300000.0,880400000.0,JBT,18.450000762939453
2205,1433660,John Bean Technologies Corporation,2011-12-31,30500000.0,955800000.0,JBT,16.459999084472656
3109,1433660,John Bean Technologies Corporation,2012-12-31,36200000.0,917300000.0,JBT,16.290000915527344
4767,1433660,John Bean Technologies Corporation,2013-12-31,33100000.0,934200000.0,JBT,29.559999465942383
5451,1433660,John Bean Technologies Corporation,2014-12-31,30800000.0,984200000.0,JBT,30.34000015258789
7364,1433660,John Bean Technologies Corporation,2015-12-31,55900000.0,1107300000.0,JBT,48.900001525878906
9494,1433660,John Bean Technologies Corporation,2016-12-31,67600000.0,1350500000.0,JBT,90.1999969482422
11058,1433660,John Bean Technologies Corporation,2017-12-31,80500000.0,1635100000.0,JBT,119.75
14312,1433660,John Bean Technologies Corporation,2018-12-31,104100000.0,1919700000.0,JBT,82.54000091552734
16174,1433660,John Bean Technologies Corporation,2019-12-31,129000000.0,1945700000.0,JBT,109.5500030517578
19346,1433660,John Bean Technologies Corporation,2020-12-31,108800000.0,1727800000.0,JBT,110.55999755859376
21743,1433660,John Bean Technologies Corporation,2021-12-31,118400000.0,1868300000.0,JBT,157.77000427246094
20,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2009-09-25,-1798000000.0,16882000000.0,JCI,16.495391845703125
878,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2010-09-24,1130000000.0,11020000000.0,JCI,19.925642013549805
1872,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2011-09-30,1719000000.0,10099000000.0,JCI,23.05398750305176
2933,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2012-09-28,472000000.0,9892000000.0,JCI,28.597564697265625
4082,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2013-09-27,536000000.0,10058000000.0,JCI,36.45026016235352
10098,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2017-09-30,1611000000.0,22835000000.0,JCI,38.95000076293945
12606,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2018-09-30,2162000000.0,23400000000.0,JCI,37.77000045776367
15236,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2019-09-30,5674000000.0,23968000000.0,JCI,42.68999862670898
18126,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2020-09-30,631000000.0,22317000000.0,JCI,40.72999954223633
21089,833444,JOHNSON CONTROLS INTERNATIONAL PLC,2021-09-30,1637000000.0,23668000000.0,JCI,74.80000305175781
303,96223,Jefferies Financial Group Inc.,2009-12-31,550280000.0,514749000.0,JEF,19.62007141113281
1152,96223,Jefferies Financial Group Inc.,2010-12-31,1939312000.0,1203444000.0,JEF,23.66807746887207
2475,96223,Jefferies Financial Group Inc.,2011-12-31,25231000.0,642631000.0,JEF,21.352325439453125
3435,96223,Jefferies Financial Group Inc.,2012-12-31,854466000.0,9404584000.0,JEF,20.19445037841797
4455,96223,Jefferies Financial Group Inc.,2013-12-31,369240000.0,10999007000.0,JEF,26.835205078125
5647,96223,Jefferies Financial Group Inc.,2014-12-31,204306000.0,12334907000.0,JEF,21.657302856445312
7140,96223,Jefferies Financial Group Inc.,2015-12-31,279587000.0,11683927000.0,JEF,16.55430793762207
8370,96223,Jefferies Financial Group Inc.,2016-12-31,125938000.0,3848011000.0,JEF,20.617977142333984
11442,96223,Jefferies Financial Group Inc.,2017-12-31,167351000.0,5048906000.0,JEF,24.63483047485352
12687,96223,Jefferies Financial Group Inc.,2018-11-30,1022318000.0,5009728000.0,JEF,20.561798095703125
15332,96223,JEFFERIES FINANCIAL GROUP INC.,2019-11-30,959593000.0,5358656000.0,JEF,18.399999618530277
18212,96223,JEFFERIES FINANCIAL GROUP INC.,2020-11-30,769605000.0,6955930000.0,JEF,19.51000022888184
21155,96223,JEFFERIES FINANCIAL GROUP INC.,2021-11-30,1667403000.0,9039883000.0,JEF,43.0
8969,1674335,"JELD-WEN Holding, Inc.",2016-12-31,376095000.0,3666930000.0,JELD,
11410,1674335,"JELD-WEN Holding, Inc.",2017-12-31,8122000.0,3763749000.0,JELD,39.11000061035156
13213,1674335,"JELD-WEN Holding, Inc.",2018-12-31,141907000.0,4346847000.0,JELD,19.059999465942383
15449,1674335,"JELD-WEN Holding, Inc.",2019-12-31,62971000.0,4289761000.0,JELD,22.75
18538,1674335,"JELD-WEN Holding, Inc.",2020-12-31,91586000.0,4235677000.0,JELD,24.190000534057617
22381,1674335,"JELD-WEN Holding, Inc.",2021-12-31,168822000.0,4771719000.0,JELD,24.229999542236328
17834,1538789,Just Energy Group Inc.,2020-03-31,-195308000.0,2371702000.0,JENGQ,28.3799991607666
20751,1538789,Just Energy Group Inc.,2021-03-31,-340670000.0,2074828000.0,JENGQ,3.940000057220459
23833,1538789,Just Energy Group Inc.,2022-03-31,678527000.0,2154608000.0,JENGQ,0.9900000095367432
16200,1743102,Jiayin Group Inc.,2019-12-31,75805000.0,320345000.0,JFIN,7.059999942779541
19073,1743102,Jiayin Group Inc.,2020-12-31,38757000.0,199258000.0,JFIN,3.309999942779541
21738,1743102,Jiayin Group Inc.,2021-12-31,74081000.0,279398000.0,JFIN,3.2249999046325684
16306,1619544,9F Inc.,2019-12-31,-310204000.0,635606000.0,JFU,10.31999969482422
18648,1619544,9F Inc.,2020-12-31,-346191000.0,192491000.0,JFU,1.7599999904632568
22095,1619544,9F Inc.,2021-12-31,-36860000.0,119489000.0,JFU,1.2699999809265137
13515,1737339,Aurora Mobile Ltd,2018-12-31,-9627000.0,103868000.0,JG,6.150000095367432
16543,1737339,Aurora Mobile Ltd,2019-12-31,-15776000.0,130205000.0,JG,2.400000095367432
9815,1159152,JAMES HARDIE INDUSTRIES plc,2017-03-31,276500000.0,1921600000.0,JHIUF,14.0
12355,1159152,JAMES HARDIE INDUSTRIES plc,2018-03-31,146100000.0,2054500000.0,JHIUF,17.5
14991,1159152,JAMES HARDIE INDUSTRIES plc,2019-03-31,228800000.0,2506600000.0,JHIUF,12.779999732971191
17825,1159152,JAMES HARDIE INDUSTRIES plc,2020-03-31,241500000.0,2606800000.0,JHIUF,19.600000381469727
20757,1159152,JAMES HARDIE INDUSTRIES plc,2021-03-31,262800000.0,2908700000.0,JHIUF,31.649999618530277
23814,1159152,JAMES HARDIE INDUSTRIES plc,2022-03-31,459100000.0,3614700000.0,JHIUF,33.0
9814,1159152,JAMES HARDIE INDUSTRIES plc,2017-03-31,276500000.0,1921600000.0,JHX,14.869999885559082
12335,1159152,JAMES HARDIE INDUSTRIES plc,2018-03-31,146100000.0,2054500000.0,JHX,17.670000076293945
14987,1159152,JAMES HARDIE INDUSTRIES plc,2019-03-31,228800000.0,2506600000.0,JHX,12.550000190734863
17819,1159152,JAMES HARDIE INDUSTRIES plc,2020-03-31,241500000.0,2606800000.0,JHX,18.26000022888184
20764,1159152,JAMES HARDIE INDUSTRIES plc,2021-03-31,262800000.0,2908700000.0,JHX,28.36000061035156
23815,1159152,JAMES HARDIE INDUSTRIES plc,2022-03-31,459100000.0,3614700000.0,JHX,32.52000045776367
9727,1687932,"J.Jill, Inc.",2017-01-28,24075000.0,639056000.0,JILL,
12258,1687932,"J.Jill, Inc.",2018-02-03,55365000.0,698145000.0,JILL,32.74559020996094
17753,1687932,"J.Jill, Inc.",2020-02-01,-128567000.0,691345000.0,JILL,5.650000095367432
20631,1687932,"J.Jill, Inc.",2021-01-30,-139404000.0,426730000.0,JILL,4.010000228881836
23656,1687932,"J.Jill, Inc.",2022-01-29,-28143000.0,585206000.0,JILL,15.510000228881836
1847,785956,J&J SNACK FOODS CORP,2011-09-24,55063000.0,744071000.0,JJSF,51.68999862670898
2938,785956,J&J SNACK FOODS CORP,2012-09-29,54118000.0,830796000.0,JJSF,57.790000915527344
4085,785956,J&J SNACK FOODS CORP,2013-09-28,64381000.0,867683000.0,JJSF,79.68000030517578
5254,785956,J&J SNACK FOODS CORP,2014-09-27,71814000.0,919451000.0,JJSF,90.08999633789062
6466,785956,J&J SNACK FOODS CORP,2015-09-26,70183000.0,976256000.0,JJSF,118.36000061035156
7793,785956,J&J SNACK FOODS CORP,2016-09-24,75975000.0,992781000.0,JJSF,121.61000061035156
10092,785956,J&J SNACK FOODS CORP,2017-09-30,79174000.0,1084224000.0,JJSF,131.39999389648438
12550,785956,J&J SNACK FOODS CORP,2018-09-29,103596000.0,1138265000.0,JJSF,145.5
15188,785956,J&J SNACK FOODS CORP,2019-09-28,94819000.0,1186187000.0,JJSF,185.83999633789065
18065,785956,J&J SNACK FOODS CORP,2020-09-26,18305000.0,1022038000.0,JJSF,123.12999725341795
1,779152,HENRY JACK & ASSOCIATES INC,2009-06-30,103102000.0,745593000.0,JKHY,20.75
848,779152,HENRY JACK & ASSOCIATES INC,2010-06-30,117870000.0,836586000.0,JKHY,24.040000915527344
1821,779152,HENRY JACK & ASSOCIATES INC,2011-06-30,137471000.0,966897000.0,JKHY,31.239999771118164
2896,779152,HENRY JACK & ASSOCIATES INC,2012-06-30,152040000.0,1017667000.0,JKHY,33.959999084472656
4055,779152,HENRY JACK & ASSOCIATES INC,2013-06-30,167610000.0,1107524000.0,JKHY,46.400001525878906
5228,779152,HENRY JACK & ASSOCIATES INC,2014-06-30,186715000.0,1173173000.0,JKHY,55.15999984741211
6416,779152,HENRY JACK & ASSOCIATES INC,2015-06-30,211221000.0,1256190000.0,JKHY,66.51000213623047
7704,779152,HENRY JACK & ASSOCIATES INC,2016-06-30,248867000.0,1354646000.0,JKHY,81.02999877929688
9922,779152,HENRY JACK & ASSOCIATES INC,2017-06-30,229561000.0,1431117000.0,JKHY,106.20999908447266
12424,779152,HENRY JACK & ASSOCIATES INC,2018-06-30,365034000.0,1536603000.0,JKHY,119.4800033569336
15104,779152,HENRY JACK & ASSOCIATES INC,2019-06-30,271885000.0,1552691000.0,JKHY,149.05999755859375
18001,779152,HENRY JACK & ASSOCIATES INC,2020-06-30,296668000.0,1697067000.0,JKHY,163.5500030517578
20927,779152,HENRY JACK & ASSOCIATES INC,2021-06-30,311469000.0,1758225000.0,JKHY,162.8300018310547
23958,779152,HENRY JACK & ASSOCIATES INC,2022-06-30,362916000.0,1942884000.0,JKHY,189.5800018310547
13832,1481513,"JinkoSolar Holding Co., Ltd.",2018-12-31,59119872.0,3642297046.0,JKS,9.890000343322754
116,1037976,Jones Lang LaSalle Incorporated,2009-12-31,-3595000.0,2480736000.0,JLL,60.400001525878906
1199,1037976,Jones Lang LaSalle Incorporated,2010-12-31,153902000.0,2925613000.0,JLL,79.81999969482422
1977,1037976,Jones Lang LaSalle Incorporated,2011-12-31,164384000.0,3584544000.0,JLL,64.41999816894531
