,cik,ticker,name,date,shares,netincome,revenue,pe,close,revenue growth for previous 2 years,income growth for previous 2 years,price growth for previous 2 years,price growth for next 2 years,revtimesincome,revplusincome,revtimesrev,inctimesinc,pricetimesrev,priceplusrev,priceplusrevplusinc,inctimestimesrev
2524,1159036,HALO,"HALOZYME THERAPEUTICS, INC.",2018-12-31,143599000.0,-80330000.0,151862000.0,15.611670614552704,16.510000228881836,0.018,0.001,0.182,0.411,1.8e-05,0.019,0.00032399999999999996,1e-06,0.003276,0.19999999999999998,0.20099999999999998,3.2399999999999997e-10
2525,1159036,HALO,"HALOZYME THERAPEUTICS, INC.",2019-12-31,144329000.0,-72240000.0,195992000.0,14.278844146233366,19.38999938964844,-0.213,0.05,0.019,0.302,-0.01065,-0.16299999999999998,-0.045369,0.0025000000000000005,0.004046999999999999,-0.194,-0.14400000000000002,0.00011342250000000002
2526,46080,HAS,"Hasbro, Inc.",2017-12-31,125039000.0,396607000.0,5209782000.0,2.2325554812566786,93.0199966430664,0.668,0.177,0.315,-0.057,0.118236,0.845,0.44622400000000007,0.031328999999999996,0.21042000000000002,0.9830000000000001,1.1600000000000001,0.013979751696
2527,46080,HAS,"Hasbro, Inc.",2018-12-30,126132000.0,220434000.0,4579646000.0,2.525864576546464,91.70999908447266,0.504,-0.272,0.245,0.022,-0.13708800000000002,0.23199999999999998,0.254016,-0.07398400000000001,0.12347999999999999,0.749,0.477,-0.018793119744000004
2528,46080,HAS,"Hasbro, Inc.",2019-12-29,127900000.0,520500000.0,4720200000.0,2.75569459126312,101.6999969482422,-0.048,0.146,0.046,-0.03,-0.0070079999999999995,0.09799999999999999,-0.002304,0.021315999999999998,0.002208,-0.0020000000000000018,0.144,4.9112063999999995e-05
2529,1561894,HASI,"HANNON ARMSTRONG SUSTAINABLEINFRASTRUCTURE CAPITAL, INC.",2019-12-31,63916440.0,81564000.0,141581000.0,13.24999497377605,29.350000381469727,0.156,0.626,0.111,0.392,0.097656,0.782,0.024336,0.391876,0.017316,0.267,0.893,0.009536694336
2530,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2012-09-30,12147179.0,50182000.0,579561000.0,1.010027485162715,48.18999862670898,0.233,1.378,0.196,-0.109,0.32107399999999997,1.611,0.054289000000000004,1.8988839999999998,0.04566800000000001,0.42900000000000005,1.807,0.103088513476
2531,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2013-09-30,12223838.0,21577000.0,482746000.0,1.2179626328294866,48.09999847412109,-0.057,-0.167,-0.124,-0.194,0.009519000000000001,-0.224,-0.003249,-0.027889000000000004,-0.0070680000000000005,-0.181,-0.348,-9.061136100000001e-05
2532,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2014-09-30,12291881.0,3751000.0,455410000.0,1.338203997468449,49.58000183105469,-0.114,-0.726,0.014,-0.109,0.082764,-0.84,-0.012996,-0.527076,0.0015960000000000002,-0.1,-0.826,-0.006849879696
2533,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2015-09-30,12331805.0,30486000.0,487635000.0,0.966545884018729,38.220001220703125,0.005,0.189,-0.108,-0.116,0.000945,0.194,2.5e-05,0.035721,-0.00054,-0.103,0.08600000000000001,8.930250000000001e-07
2534,858655,HAYN,"HAYNES INTERNATIONAL, INC.",2017-09-30,12397099.0,-10190000.0,395209000.0,0.9812055525871434,31.280000686645508,-0.069,1.852,-0.206,-0.226,-0.127788,1.7830000000000001,-0.0047610000000000005,3.4299040000000005,-0.014214000000000001,-0.275,1.577,0.016329772944000003
2535,1709164,HBB,HAMILTON BEACH BRANDS HOLDING COMPANY,2019-12-31,13690000.0,-13507000.0,611786000.0,0.439933895040213,19.65999984741211,-0.091,0.056,-0.17,-0.126,-0.005096,-0.034999999999999996,-0.008281,0.0031360000000000003,-0.015470000000000001,-0.261,-0.20500000000000002,2.5969216000000002e-05
2536,1359841,HBI,Hanesbrands Inc.,2019-12-28,364709000.0,600720000.0,6425716000.0,0.8553388476396477,15.06999969482422,-0.004,1.851,-0.151,0.035,-0.007404,1.847,-1.6e-05,3.426201,-0.000604,-0.155,1.696,5.4819215999999996e-05
2537,1123494,HBIO,HARVARD BIOSCIENCE INC,2012-12-31,28799377.0,2370000.0,111171000.0,0.7738253543484045,2.987111091613769,0.013,-0.647,0.003,0.03,-0.008411,-0.634,0.000169,-0.418609,3.9e-05,0.016,-0.631,-7.074492099999999e-05
2538,1123494,HBIO,HARVARD BIOSCIENCE INC,2013-12-31,30384010.0,-1830000.0,105171000.0,1.317388670464415,4.559999942779541,-0.017,-0.211,0.166,-0.267,0.0035870000000000003,-0.22799999999999998,-0.00028900000000000003,-0.044521,0.0028220000000000003,0.14900000000000002,-0.06199999999999997,-1.2866569000000002e-05
2539,1123494,HBIO,HARVARD BIOSCIENCE INC,2014-12-31,32170683.0,2355000.0,108663000.0,1.45661138395248,4.920000076293945,-0.011,0.001,0.284,-0.104,-1.1e-05,-0.009999999999999998,-0.00012099999999999999,1e-06,0.0031239999999999996,0.27299999999999996,0.27399999999999997,1.2099999999999997e-10
2540,1123494,HBIO,HARVARD BIOSCIENCE INC,2016-12-31,34211521.0,-4307000.0,104521000.0,0.8019271541731561,2.450000047683716,-0.019,0.333,-0.294,0.265,-0.006327,0.314,-0.000361,0.11088900000000002,-0.005586,-0.313,0.020000000000000018,4.0030929e-05
2541,1123494,HBIO,HARVARD BIOSCIENCE INC,2018-12-31,36453126.0,-2922000.0,120774000.0,1.1922255571416074,3.950000047683716,0.054,0.531,0.116,0.302,0.028674,0.5850000000000001,0.0029159999999999998,0.281961,0.0062640000000000005,0.17,0.7010000000000001,0.000822198276
2542,1123494,HBIO,HARVARD BIOSCIENCE INC,2019-12-31,37813580.0,-4687000.0,116176000.0,0.9439073957287566,2.900000095367432,0.054,-0.276,0.088,0.519,-0.014904,-0.22200000000000003,0.0029159999999999998,-0.07617600000000001,0.004751999999999999,0.142,-0.13400000000000004,-0.000222129216
2543,1093082,HBP,"HUTTIG BUILDING PRODUCTS, INC.",2018-12-31,25100000.0,-6400000.0,839600000.0,0.0804180579278626,2.690000057220459,0.085,0.049,-0.337,0.798,0.004165,0.134,0.007225000000000001,0.0024010000000000004,-0.028645000000000004,-0.252,-0.203,1.7347225000000007e-05
2544,1403431,HCCI,"HERITAGE-CRYSTAL CLEAN, INC.",2018-12-29,23026000.0,14728000.0,410183000.0,1.290564783839815,22.989999771118164,0.086,0.588,0.188,0.181,0.050567999999999995,0.6739999999999999,0.007395999999999999,0.34574399999999994,0.016168,0.274,0.862,0.002557122623999999
2545,1403431,HCCI,"HERITAGE-CRYSTAL CLEAN, INC.",2019-12-28,23160000.0,8363000.0,444427000.0,1.6118255800567272,30.93000030517578,0.102,-0.454,0.271,0.018,-0.046308,-0.35200000000000004,0.010403999999999998,-0.20611600000000002,0.027642,0.373,-0.08100000000000002,-0.0021444308639999997
2546,1400810,HCI,"HCI Group, Inc.",2014-12-31,9888000.0,62664000.0,266108000.0,1.502291712453508,40.43000030517578,0.277,0.442,0.394,0.16,0.12243400000000002,0.7190000000000001,0.07672900000000002,0.195364,0.10913800000000001,0.671,1.113,0.014990084356000005
2547,1400810,HCI,"HCI Group, Inc.",2015-12-31,9602000.0,65861000.0,285952000.0,1.313948740544016,39.130001068115234,0.089,0.002,-0.113,0.088,0.000178,0.091,0.007921,4e-06,-0.010057,-0.024000000000000007,-0.022000000000000006,3.1683999999999994e-08
2548,1400810,HCI,"HCI Group, Inc.",2016-12-31,9326000.0,29021000.0,264446000.0,0.9560661371022388,27.11000061035156,-0.003,-0.319,-0.181,0.387,0.0009570000000000001,-0.322,-9e-06,-0.101761,-0.000543,-0.184,-0.503,-9.158490000000001e-07
2549,1400810,HCI,"HCI Group, Inc.",2018-12-31,7878000.0,17725000.0,231292000.0,1.8512066477834332,54.34999847412109,-0.1,-0.481,0.179,0.425,0.048100000000000004,-0.581,-0.010000000000000002,-0.23136099999999998,0.0179,0.07899999999999999,-0.402,-0.0023136100000000002
2550,1400810,HCI,"HCI Group, Inc.",2019-12-31,7580.0,26576000.0,242474000.0,0.001447388149727,46.29999923706055,-0.042,-0.043,0.307,0.544,0.0018059999999999999,-0.08499999999999999,-0.0017640000000000002,-0.0018489999999999997,0.012894000000000001,0.265,0.22200000000000003,-3.261636e-06
2551,1057379,HCKT,"Hackett Group, Inc.",2011-12-30,39895422.0,21769000.0,209063000.0,0.7881265332730742,4.130000114440918,0.21,0.238,0.246,0.467,0.04998,0.44799999999999995,0.04409999999999999,0.05664399999999999,0.05166,0.45599999999999996,0.694,0.0024980003999999995
2552,1057379,HCKT,"Hackett Group, Inc.",2012-12-28,31703544.0,16697000.0,222736000.0,0.5067192318525459,3.559999942779541,0.051,0.083,0.006,1.306,0.004233,0.134,0.0026009999999999996,0.006889000000000001,0.000306,0.056999999999999995,0.14,1.7918289e-05
2553,1057379,HCKT,"Hackett Group, Inc.",2013-12-27,30283298.0,8729000.0,223830000.0,0.8455998413974891,6.25,0.035,-0.367,0.23,0.605,-0.012845,-0.33199999999999996,0.0012250000000000002,-0.134689,0.008050000000000002,0.265,-0.10199999999999998,-0.00016499402500000002
2554,1057379,HCKT,"Hackett Group, Inc.",2015-01-02,28718263.0,9711000.0,236737000.0,1.0784345832279414,8.890000343322754,0.031,-0.237,0.58,0.355,-0.007346999999999999,-0.206,0.0009609999999999999,-0.056169,0.01798,0.611,0.374,-5.3978408999999996e-05
2555,1057379,HCKT,"Hackett Group, Inc.",2016-01-01,29620361.0,13809000.0,260940000.0,2.149956515516898,18.940000534057617,0.08,0.257,0.74,0.04,0.020560000000000002,0.337,0.0064,0.066049,0.0592,0.82,1.077,0.0004227136
2556,1057379,HCKT,"Hackett Group, Inc.",2016-12-30,29082253.0,21541000.0,288561000.0,1.624633761204037,16.1200008392334,0.104,0.489,0.346,-0.025,0.050856,0.593,0.010816,0.239121,0.035983999999999995,0.44999999999999996,0.939,0.002586332736
2557,1057379,HCKT,"Hackett Group, Inc.",2017-12-29,28852251.0,27354000.0,285862000.0,1.648198279690018,16.329999923706055,0.047,0.408,-0.072,-0.071,0.019176,0.45499999999999996,0.002209,0.16646399999999997,-0.003384,-0.024999999999999994,0.383,0.00036771897599999995
2558,1057379,HCKT,"Hackett Group, Inc.",2019-12-27,29804721.0,23277000.0,282472000.0,1.6175280050981349,15.329999923706056,-0.006,-0.077,-0.031,0.155,0.000462,-0.083,-3.6e-05,-0.005929,-0.000186,-0.037,-0.11399999999999999,-2.1344400000000002e-07
2559,731012,HCSG,"HEALTHCARE SERVICES GROUP, INC.",2019-12-31,74362000.0,64581000.0,1840778000.0,1.0159857797263705,25.14999961853028,-0.006,-0.144,-0.304,-0.166,0.000864,-0.15,-3.6e-05,-0.020735999999999997,-0.001824,-0.31,-0.45399999999999996,-7.46496e-07
2560,354950,HD,"HOME DEPOT, INC.",2019-02-03,1137000000.0,11121000000.0,108203000000.0,1.8054892038819323,171.82000732421875,0.069,0.183,0.132,0.527,0.012627000000000001,0.252,0.0047610000000000005,0.033489,0.009108000000000002,0.201,0.384,0.000159441129
2561,354950,HD,"HOME DEPOT, INC.",2020-02-02,1093000000.0,11242000000.0,110225000000.0,2.165473761278422,218.3800048828125,0.045,0.142,0.102,0.354,0.006389999999999999,0.187,0.002025,0.020163999999999998,0.0045899999999999995,0.147,0.289,4.083209999999999e-05
2562,1144967,HDB,HDFC BANK LIMITED,2013-03-31,2360974835.0,1133900000.0,3843800000.0,11.68571344378859,19.02499961853028,0.279,0.44,0.25,0.178,0.12276000000000001,0.7190000000000001,0.07784100000000002,0.1936,0.06975,0.529,0.9690000000000001,0.015070017600000004
2563,1144967,HDB,HDFC BANK LIMITED,2014-03-31,2390295703.0,1322000000.0,4099600000.0,9.792422800822054,16.795000076293945,0.12,0.196,0.069,0.461,0.02352,0.316,0.0144,0.038416000000000006,0.008280000000000001,0.189,0.385,0.0005531904000000001
2564,1144967,HDB,HDFC BANK LIMITED,2015-03-31,2423777245.0,1592600000.0,4798700000.0,15.660327056725816,31.0049991607666,0.118,0.185,0.277,0.323,0.02183,0.303,0.013923999999999999,0.034225,0.032686,0.395,0.5800000000000001,0.00047654889999999996
2565,1144967,HDB,HDFC BANK LIMITED,2016-03-31,2517429120.0,1779900000.0,5549600000.0,11.980197252967926,26.40999984741211,0.163,0.161,0.254,0.383,0.026243000000000002,0.324,0.026569000000000002,0.025921000000000003,0.041402,0.41700000000000004,0.5780000000000001,0.0006886950490000001
2566,1144967,HDB,HDFC BANK LIMITED,2017-03-31,2544333609.0,2167000000.0,6540800000.0,13.943499468028527,35.845001220703125,0.167,0.166,0.075,0.237,0.027722000000000004,0.333,0.027889000000000004,0.027556000000000004,0.012525,0.242,0.40800000000000003,0.0007685092840000002
2567,1144967,HDB,HDFC BANK LIMITED,2018-03-31,5161077010.0,2741700000.0,7807800000.0,35.889836677135136,54.29499816894531,0.186,0.241,0.434,0.207,0.044826,0.427,0.034596,0.058080999999999994,0.080724,0.62,0.861,0.0020093702759999997
2568,1144967,HDB,HDFC BANK LIMITED,2019-03-31,5360068058.0,3182500000.0,8608200000.0,31.482197018356132,50.560001373291016,0.148,0.212,0.188,0.109,0.031375999999999994,0.36,0.021903999999999996,0.044944,0.027823999999999998,0.33599999999999997,0.5479999999999999,0.0009844533759999997
2569,1144967,HDB,HDFC BANK LIMITED,2020-03-31,5468802148.0,3452500000.0,8942000000.0,33.54549200101433,54.84999847412109,0.071,0.122,0.005,0.065,0.008662,0.193,0.0050409999999999995,0.014884,0.00035499999999999996,0.076,0.198,7.503024399999999e-05
2570,1493761,HEAR,Turtle Beach Corporation,2018-12-31,13512000.0,39190000.0,287437000.0,0.7610686418804348,16.190000534057617,0.285,0.402,0.695,0.286,0.11456999999999999,0.687,0.08122499999999999,0.16160400000000003,0.19807499999999997,0.98,1.3820000000000001,0.0131262849
2571,1339605,HEES,"H&E EQUIPMENT SERVICES, INC.",2019-12-31,35859000.0,87211000.0,1123761000.0,1.0530237301347884,33.0,0.072,0.531,0.339,0.13,0.038232,0.603,0.005183999999999999,0.281961,0.024408,0.41100000000000003,0.9420000000000001,0.0014616858239999999
2572,46619,HEI,HEICO CORPORATION,2018-10-31,132543000.0,259233000.0,1777721000.0,6.904799634418352,92.61000061035156,0.137,0.289,0.617,0.193,0.039593,0.426,0.018769000000000004,0.08352099999999998,0.084529,0.754,1.043,0.0015676056490000001
2573,46619,HEI,HEICO CORPORATION,2019-10-31,133640000.0,327896000.0,2055647000.0,8.118593723993845,124.87999725341795,0.161,0.328,0.508,0.028,0.052808,0.489,0.025921000000000003,0.10758400000000001,0.081788,0.669,0.9970000000000001,0.0027886848640000005
2574,46619,HEI-A,HEICO CORPORATION,2018-10-31,132543000.0,259233000.0,1777721000.0,5.629115311120249,75.5,0.137,0.289,0.561,0.253,0.039593,0.426,0.018769000000000004,0.08352099999999998,0.07685700000000001,0.6980000000000001,0.9870000000000001,0.0015676056490000001
2575,46619,HEI-A,HEICO CORPORATION,2019-10-31,133640000.0,327896000.0,2055647000.0,6.326236009261547,97.30999755859376,0.161,0.328,0.447,0.103,0.052808,0.489,0.025921000000000003,0.10758400000000001,0.071967,0.608,0.9359999999999999,0.0027886848640000005
2576,916789,HELE,HELEN OF TROY LIMITED,2019-02-28,26073000.0,168545000.0,1564151000.0,2.1866533020377474,131.17999267578125,0.058,0.095,0.186,0.263,0.00551,0.153,0.0033640000000000002,0.009025,0.010788,0.244,0.33899999999999997,3.03601e-05
2577,916789,HELE,HELEN OF TROY LIMITED,2020-02-29,25118000.0,152333000.0,1707432000.0,2.64488720567559,179.7899932861328,0.075,0.851,0.366,0.079,0.06382499999999999,0.9259999999999999,0.005625,0.724201,0.02745,0.441,1.292,0.004073630625
2578,4447,HES,HESS CORPORATION,2011-12-31,336900000.0,1703000000.0,20856000000.0,0.9727713085565248,60.220001220703125,-0.16,0.517,-0.002,0.101,-0.08272,0.357,-0.0256,0.267289,-0.00032,-0.162,0.355,0.0068425984
2579,4447,HES,HESS CORPORATION,2013-12-31,336600000.0,5052000000.0,14028000000.0,1.9467035269104995,81.12999725341797,-0.18,0.722,0.161,-0.17,-0.12996,0.542,-0.0324,0.521284,0.02898,-0.01899999999999999,0.703,0.016889601599999998
2580,4447,HES,HESS CORPORATION,2014-12-31,303700000.0,2317000000.0,11439000000.0,1.936256761314965,72.93000030517578,-0.06,0.07,0.212,-0.207,-0.004200000000000001,0.010000000000000009,-0.0036,0.004900000000000001,0.012719999999999999,0.152,0.222,1.764e-05
2581,4447,HES,HESS CORPORATION,2015-12-31,283600000.0,-3056000000.0,6561000000.0,2.5502819692120102,59.0,-0.316,-0.322,-0.147,-0.044,0.10175200000000001,-0.638,-0.099856,-0.10368400000000001,-0.046452,-0.46299999999999997,-0.7849999999999999,-0.010353469504000002
2582,4447,HES,HESS CORPORATION,2018-12-31,298200000.0,-282000000.0,6466000000.0,2.485307426228451,53.88999938964844,0.156,0.606,-0.018,0.176,0.094536,0.762,0.024336,0.367236,-0.0028079999999999997,0.138,0.744,0.008937055296
2583,4447,HES,Hess Corporation,2019-12-31,301200000.0,-408000000.0,6510000000.0,2.8727354909307947,62.09000015258789,0.099,0.033,0.163,0.095,0.0032670000000000004,0.132,0.009801,0.0010890000000000001,0.016137000000000002,0.262,0.29500000000000004,1.0673289000000002e-05
2584,1674168,HGV,Hilton Grand Vacations Inc.,2019-12-31,88758859.0,215695961.0,1838000000.0,1.6723174004214851,34.630001068115234,0.036,-0.187,-0.069,0.171,-0.006731999999999999,-0.151,0.0012959999999999998,-0.034969,-0.002484,-0.03300000000000001,-0.22,-4.531982399999999e-05
2585,45919,HHS,"HARTE HANKS, INC.",2011-12-31,63173000.0,44198000.0,614270000.0,9.358658244745795,91.0,-0.155,-0.037,-0.081,-0.82,0.005735,-0.192,-0.024025,-0.0013689999999999998,-0.012555,-0.236,-0.27299999999999996,-3.2890224999999994e-05
2586,1017480,HIBB,"HIBBETT, INC.",2019-02-02,18644000.0,28421000.0,1008682000.0,0.2643144257120289,14.300000190734863,0.018,-0.318,-0.381,1.335,-0.005724,-0.3,0.00032399999999999996,-0.101124,-0.0068579999999999995,-0.363,-0.681,-3.2764175999999995e-05
2587,1017480,HIBB,"HIBBETT, INC.",2020-02-01,17746000.0,27344000.0,1184234000.0,0.4201854162665049,28.040000915527344,0.106,-0.117,0.172,0.667,-0.012402,-0.01100000000000001,0.011236,-0.013689000000000002,0.018231999999999998,0.27799999999999997,0.16099999999999998,-0.000153809604
2588,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2011-12-31,445000000.0,712000000.0,21733000000.0,0.3636497539158154,17.760000228881836,-0.057,-0.34,-0.148,0.525,0.01938,-0.397,-0.003249,-0.11560000000000002,-0.008435999999999999,-0.205,-0.545,-0.00037558440000000007
2589,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2012-12-31,437700000.0,-38000000.0,22086000000.0,0.4197449123234374,21.18000030517578,0.007,-0.34,-0.024,0.468,-0.00238,-0.333,4.9000000000000005e-05,-0.11560000000000002,-0.00016800000000000002,-0.017,-0.35700000000000004,-5.664400000000002e-06
2590,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2013-12-31,447700000.0,176000000.0,20673000000.0,0.7716128030859184,35.630001068115234,-0.025,0.001,0.417,0.15,-2.5e-05,-0.024,-0.0006250000000000001,1e-06,0.010425,0.39199999999999996,0.39299999999999996,6.250000000000001e-10
2591,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2014-12-31,441800000.0,798000000.0,18614000000.0,0.9802481821711264,41.29999923706055,-0.082,1.13,0.396,0.179,-0.09265999999999999,1.0479999999999998,-0.006724000000000001,1.2768999999999997,0.032472,0.314,1.444,0.008585875599999999
2592,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2015-12-31,415500000.0,1682000000.0,15997000000.0,1.1854360034005704,45.63999938964844,-0.121,2.092,0.132,-0.016,-0.253132,1.971,-0.014641,4.376464,0.015972,0.01100000000000001,2.103,0.064075809424
2593,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2016-12-31,387700000.0,896000000.0,16291000000.0,1.1213813508005477,47.119998931884766,-0.065,0.06,0.068,0.146,-0.0039,-0.0050000000000000044,-0.0042250000000000005,0.0036,0.00442,0.0030000000000000027,0.063,1.5210000000000002e-05
2594,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2017-12-31,363700000.0,-3131000000.0,17162000000.0,1.2172781436041284,57.43999862670898,0.035,-0.27,0.122,-0.123,-0.009450000000000002,-0.23500000000000001,0.0012250000000000002,-0.0729,0.00427,0.157,-0.11300000000000002,-8.930250000000001e-05
2595,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2018-12-31,358400000.0,1807000000.0,18955000000.0,0.8355418363393563,44.18999862670898,0.078,0.001,-0.032,0.223,7.8e-05,0.079,0.006084,1e-06,-0.002496,0.046,0.047,6.084e-09
2596,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2019-12-31,360900000.0,2085000000.0,20740000000.0,1.0764355940345167,61.86000061035156,0.099,0.075,0.038,0.034,0.007425,0.174,0.009801,0.005625,0.003762,0.137,0.21200000000000002,5.5130625e-05
2597,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018-12-31,43800000.0,836000000.0,8176000000.0,1.1544642857142855,215.5,0.076,0.208,0.098,-0.092,0.015808,0.284,0.005776,0.043264,0.007448,0.174,0.382,0.000249892864
2598,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2019-12-31,41400000.0,549000000.0,8899000000.0,1.1708212073485038,251.6699981689453,0.093,0.071,0.021,-0.16,0.0066029999999999995,0.16399999999999998,0.008649,0.0050409999999999995,0.001953,0.114,0.185,4.3599609e-05
2599,1287808,HIL,"HILL INTERNATIONAL, INC.",2011-12-31,38414000.0,-6017000.0,501456000.0,0.4213270954979101,5.5,0.09,-0.145,-0.061,-0.185,-0.013049999999999999,-0.05499999999999999,0.0081,-0.021025,-0.00549,0.028999999999999998,-0.11599999999999999,-0.00017030249999999998
2600,1287808,HIL,"HILL INTERNATIONAL, INC.",2014-12-31,44370000.0,-12677000.0,489348000.0,0.3309516013786773,3.650000095367432,0.009,0.001,0.024,0.249,9e-06,0.009999999999999998,8.099999999999999e-05,1e-06,0.000216,0.033,0.034,8.099999999999999e-11
2601,1287808,HIL,"HILL INTERNATIONAL, INC.",2015-12-31,50874000.0,-14501000.0,544760000.0,0.3221883075590376,3.450000047683716,-0.028,-0.074,-0.025,-0.026,0.002072,-0.102,-0.0007840000000000001,-0.005475999999999999,-0.0007000000000000001,-0.053000000000000005,-0.127,-4.293183999999999e-06
